task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
107	de/92890a	2153066	run_method (frangieh/co_culture/gene+seurat_de+ONE-NON-GENE-SITE-736)	COMPLETED	0	2022-06-12 23:51:33.502	35m 45s	22m 38s	98.9%	9.7 GB	10.5 GB	1.6 GB	170.4 KB
927	4d/39ed6c	2153299	run_method (papalexi/eccite_screen/protein+weissman_method+NTg2)	COMPLETED	0	2022-06-13 00:27:04.952	33.6s	10.6s	80.9%	401.8 MB	1.1 GB	49.6 MB	3.3 KB
165	9e/6a337b	2153123	run_method (frangieh/co_culture/gene+weissman_method+NO-SITE-107)	COMPLETED	0	2022-06-12 23:52:30.911	35m 23s	3m 33s	95.4%	40.9 GB	41.6 GB	1.6 GB	147.4 KB
943	53/bbb8aa	2153301	run_method (papalexi/eccite_screen/protein+weissman_method+NTg7)	COMPLETED	0	2022-06-13 00:27:20.737	32.9s	10.9s	77.9%	385.1 MB	1.1 GB	49.6 MB	3.3 KB
1132	05/8ed24b	2153217	run_method (schraivogel/enhancer_screen_chr8/gene+schraivogel_method+non-targeting-00014)	COMPLETED	0	2022-06-13 00:08:39.737	19m 19s	1m 2s	93.5%	3.7 GB	4.5 GB	142.2 MB	3.6 KB
942	fc/b98875	2153300	run_method (papalexi/eccite_screen/protein+mimosca+NTg7)	COMPLETED	0	2022-06-13 00:27:19.658	38.9s	26.4s	90.4%	434.9 MB	1.1 GB	49.6 MB	2.3 KB
99	b8/ca2f05	2153058	run_method (frangieh/co_culture/gene+seurat_de+ONE-NON-GENE-SITE-892)	COMPLETED	0	2022-06-12 23:51:25.491	36m 43s	24m 27s	98.8%	9.7 GB	10.5 GB	1.6 GB	168.2 KB
111	52/1de62c	2153070	run_method (frangieh/co_culture/gene+seurat_de+ONE-NON-GENE-SITE-640)	COMPLETED	0	2022-06-12 23:51:37.665	36m 41s	22m 37s	98.9%	9.7 GB	10.5 GB	1.6 GB	168.7 KB
993	a9/0d5d4f	2153208	run_method (schraivogel/enhancer_screen_chr11/gene+seurat_de+non-targeting-00009)	COMPLETED	0	2022-06-13 00:06:19.494	22m 9s	1m 39s	97.3%	3.5 GB	4.3 GB	135.1 MB	4.1 KB
1092	dc/babe39	2153215	run_method (schraivogel/enhancer_screen_chr8/gene+schraivogel_method+non-targeting-00004)	COMPLETED	0	2022-06-13 00:07:59.777	20m 29s	1m 4s	90.5%	3.7 GB	4.5 GB	142.2 MB	3.6 KB
114	69/cfc36c	2153073	run_method (frangieh/co_culture/gene+schraivogel_method+ONE-NON-GENE-SITE-714)	COMPLETED	0	2022-06-12 23:51:40.659	36m 58s	17m 46s	94.7%	24.1 GB	24.9 GB	1.6 GB	176.8 KB
1168	31/70cd8c	2153220	run_method (schraivogel/enhancer_screen_chr8/gene+schraivogel_method+non-targeting-00023)	COMPLETED	0	2022-06-13 00:09:15.762	19m 53s	1m 6s	93.5%	3.7 GB	4.5 GB	142.2 MB	3.6 KB
118	89/c0c7d6	2153077	run_method (frangieh/co_culture/gene+schraivogel_method+ONE-NON-GENE-SITE-594)	COMPLETED	0	2022-06-12 23:51:44.553	37m 34s	17m 14s	97.8%	24.1 GB	24.9 GB	1.6 GB	176.8 KB
123	18/4ebbd8	2153082	run_method (frangieh/co_culture/gene+seurat_de+ONE-NON-GENE-SITE-813)	COMPLETED	0	2022-06-12 23:51:49.986	37m 34s	22m 38s	97.7%	9.7 GB	10.5 GB	1.6 GB	166.7 KB
173	e4/98d2ad	2153132	run_method (frangieh/co_culture/gene+weissman_method+NO-SITE-81)	COMPLETED	0	2022-06-12 23:52:39.865	37m 4s	2m 35s	94.2%	40.9 GB	41.6 GB	1.6 GB	149 KB
169	ff/c1d9c8	2153128	run_method (frangieh/co_culture/gene+weissman_method+NO-SITE-36)	COMPLETED	0	2022-06-12 23:52:35.603	37m 23s	3m 32s	95.6%	40.9 GB	41.6 GB	1.6 GB	148 KB
126	fb/e33192	2153085	run_method (frangieh/co_culture/gene+schraivogel_method+ONE-NON-GENE-SITE-328)	COMPLETED	0	2022-06-12 23:51:52.885	38m 26s	16m 7s	98.2%	24 GB	24.9 GB	1.6 GB	177 KB
127	7e/c7a671	2153086	run_method (frangieh/co_culture/gene+seurat_de+ONE-NON-GENE-SITE-328)	COMPLETED	0	2022-06-12 23:51:53.655	38m 35s	23m 20s	98.6%	9.7 GB	10.5 GB	1.6 GB	168.7 KB
122	c2/caa298	2153081	run_method (frangieh/co_culture/gene+schraivogel_method+ONE-NON-GENE-SITE-813)	COMPLETED	0	2022-06-12 23:51:48.881	38m 50s	16m 49s	97.8%	24.1 GB	24.9 GB	1.6 GB	176.8 KB
115	58/929499	2153074	run_method (frangieh/co_culture/gene+seurat_de+ONE-NON-GENE-SITE-714)	COMPLETED	0	2022-06-12 23:51:41.644	39m 7s	25m 50s	98.3%	9.7 GB	10.5 GB	1.6 GB	168.5 KB
119	0b/74ba7b	2153078	run_method (frangieh/co_culture/gene+seurat_de+ONE-NON-GENE-SITE-594)	COMPLETED	0	2022-06-12 23:51:45.599	39m 33s	25m 50s	98.3%	9.7 GB	10.5 GB	1.6 GB	168.4 KB
131	1a/80ce23	2153090	run_method (frangieh/co_culture/gene+seurat_de+ONE-NON-GENE-SITE-598)	COMPLETED	0	2022-06-12 23:51:57.759	39m 21s	23m 30s	98.1%	9.7 GB	10.5 GB	1.6 GB	169.2 KB
135	c1/3a32ae	2153094	run_method (frangieh/co_culture/gene+seurat_de+ONE-NON-GENE-SITE-915)	COMPLETED	0	2022-06-12 23:52:01.850	39m 32s	23m 38s	96.9%	9.7 GB	10.5 GB	1.6 GB	167.9 KB
139	74/b2a2dd	2153098	run_method (frangieh/co_culture/gene+seurat_de+ONE-NON-GENE-SITE-859)	COMPLETED	0	2022-06-12 23:52:05.779	39m 28s	23m 19s	97.6%	9.7 GB	10.5 GB	1.6 GB	170.4 KB
979	f8/59ba9e	2153304	run_method (schraivogel/enhancer_screen_chr11/gene+weissman_method+non-targeting-00005)	COMPLETED	0	2022-06-13 00:27:55.733	3m 48s	26.3s	88.8%	3.6 GB	4.3 GB	113 MB	7.1 KB
130	91/7915f2	2153089	run_method (frangieh/co_culture/gene+schraivogel_method+ONE-NON-GENE-SITE-598)	COMPLETED	0	2022-06-12 23:51:56.728	39m 57s	17m 22s	98.9%	24 GB	24.9 GB	1.6 GB	176.8 KB
177	fc/e5f280	2153137	run_method (frangieh/co_culture/gene+weissman_method+NO-SITE-47)	COMPLETED	0	2022-06-12 23:52:44.703	39m 9s	3m 33s	95.6%	40.9 GB	41.6 GB	1.6 GB	147.5 KB
181	0b/bc0c89	2153140	run_method (frangieh/co_culture/gene+weissman_method+NO-SITE-187)	COMPLETED	0	2022-06-12 23:52:47.562	39m 21s	2m 35s	93.2%	40.9 GB	41.6 GB	1.6 GB	147.7 KB
134	df/6acbd6	2153093	run_method (frangieh/co_culture/gene+schraivogel_method+ONE-NON-GENE-SITE-915)	COMPLETED	0	2022-06-12 23:52:00.930	40m 18s	16m 42s	97.1%	24.1 GB	24.9 GB	1.6 GB	176.8 KB
147	10/4acbf1	2153106	run_method (frangieh/co_culture/gene+seurat_de+NO-SITE-736)	COMPLETED	0	2022-06-12 23:52:13.784	40m 5s	22m 25s	98.2%	9.7 GB	10.5 GB	1.6 GB	170.7 KB
146	9a/22e942	2153105	run_method (frangieh/co_culture/gene+schraivogel_method+NO-SITE-736)	COMPLETED	0	2022-06-12 23:52:13.012	40m 36s	13m 55s	97.0%	24 GB	24.9 GB	1.6 GB	177 KB
154	32/400781	2153113	run_method (frangieh/co_culture/gene+schraivogel_method+NO-SITE-694)	COMPLETED	0	2022-06-12 23:52:20.937	40m 28s	13m 45s	97.7%	24 GB	24.9 GB	1.6 GB	176.9 KB
984	42/c2b697	2153305	run_method (schraivogel/enhancer_screen_chr11/gene+schraivogel_method+non-targeting-00007)	COMPLETED	0	2022-06-13 00:27:59.728	4m 49s	1m 12s	94.3%	3.5 GB	4.3 GB	150.2 MB	3.7 KB
1447	99/b84220	2153238	run_method (simulated/experiment_1/gene+weissman_method+NTC-3)	COMPLETED	0	2022-06-13 00:13:54.713	19m 24s	2m 42s	91.3%	15.6 GB	16.2 GB	666.7 MB	121.1 KB
995	59/262192	2153307	run_method (schraivogel/enhancer_screen_chr11/gene+weissman_method+non-targeting-00009)	COMPLETED	0	2022-06-13 00:28:09.661	5m 14s	26.1s	89.9%	3.6 GB	4.3 GB	113 MB	7.1 KB
138	44/122fd4	2153097	run_method (frangieh/co_culture/gene+schraivogel_method+ONE-NON-GENE-SITE-859)	COMPLETED	0	2022-06-12 23:52:04.638	41m 34s	16m 30s	97.4%	24 GB	24.9 GB	1.6 GB	177 KB
1328	2b/184f5b	2153335	run_method (schraivogel/ground_truth_tapseq/gene+seurat_de+non-targeting-00003)	COMPLETED	0	2022-06-13 00:33:19.696	33.9s	18.8s	82.4%	475.2 MB	1.3 GB	79.9 MB	4 KB
143	d3/13e743	2153102	run_method (frangieh/co_culture/gene+seurat_de+ONE-NON-GENE-SITE-84)	COMPLETED	0	2022-06-12 23:52:09.643	41m 49s	24m 25s	99.3%	9.7 GB	10.5 GB	1.6 GB	168.7 KB
185	97/caa8b7	2153144	run_method (frangieh/co_culture/gene+weissman_method+NO-SITE-386)	COMPLETED	0	2022-06-12 23:52:51.987	41m 7s	3m 36s	94.2%	40.9 GB	41.6 GB	1.6 GB	139.9 KB
1333	9f/7c6e8d	2153336	run_method (schraivogel/ground_truth_tapseq/gene+seurat_de+non-targeting-00004)	COMPLETED	0	2022-06-13 00:33:24.768	33.8s	18.6s	85.8%	427.4 MB	1.2 GB	79.9 MB	4 KB
1349	f0/1bcce7	2153337	run_method (schraivogel/ground_truth_tapseq/gene+seurat_de+non-targeting-00008)	COMPLETED	0	2022-06-13 00:33:39.775	33.9s	19.1s	80.6%	411.5 MB	1.2 GB	79.9 MB	4 KB
1027	21/3021ea	2153311	run_method (schraivogel/enhancer_screen_chr11/gene+weissman_method+non-targeting-00017)	COMPLETED	0	2022-06-13 00:28:39.786	5m 44s	25.2s	90.9%	3.5 GB	4.1 GB	113 MB	7.1 KB
1363	6a/c918ad	2153338	run_method (schraivogel/ground_truth_tapseq/gene+weissman_method+non-targeting-00011)	COMPLETED	0	2022-06-13 00:33:54.736	33.9s	11.5s	82.2%	458.2 MB	1.1 GB	57.9 MB	4.1 KB
1059	0d/daa003	2153312	run_method (schraivogel/enhancer_screen_chr11/gene+weissman_method+non-targeting-00025)	COMPLETED	0	2022-06-13 00:29:09.697	5m 24s	25.9s	88.7%	3.6 GB	4.3 GB	113 MB	7.1 KB
1369	06/d1b30e	2153339	run_method (schraivogel/ground_truth_tapseq/gene+seurat_de+non-targeting-00013)	COMPLETED	0	2022-06-13 00:33:59.644	34s	18.5s	85.2%	464 MB	1.3 GB	79.9 MB	4 KB
1371	1b/291c5e	2153341	run_method (schraivogel/ground_truth_tapseq/gene+weissman_method+non-targeting-00013)	COMPLETED	0	2022-06-13 00:34:02.229	31.4s	12.5s	78.9%	490.3 MB	1.2 GB	57.9 MB	4.1 KB
142	a1/fbde13	2153101	run_method (frangieh/co_culture/gene+schraivogel_method+ONE-NON-GENE-SITE-84)	COMPLETED	0	2022-06-12 23:52:08.830	42m 40s	16m 13s	98.6%	24 GB	24.9 GB	1.6 GB	176.8 KB
1383	4e/86b59a	2153342	run_method (schraivogel/ground_truth_tapseq/gene+weissman_method+non-targeting-00016)	COMPLETED	0	2022-06-13 00:34:14.710	33.9s	11.7s	81.9%	424.2 MB	1.1 GB	57.9 MB	4.1 KB
151	e7/4c08ee	2153110	run_method (frangieh/co_culture/gene+seurat_de+NO-SITE-23)	COMPLETED	0	2022-06-12 23:52:17.769	42m 41s	24m 55s	93.9%	9.7 GB	10.5 GB	1.6 GB	171.6 KB
193	78/c0cf50	2153151	run_method (frangieh/co_culture/gene+weissman_method+NO-SITE-146)	COMPLETED	0	2022-06-12 23:52:58.606	42m 5s	2m 29s	92.1%	40.9 GB	41.6 GB	1.6 GB	148.8 KB
1399	63/31b919	2153344	run_method (schraivogel/ground_truth_tapseq/gene+weissman_method+non-targeting-00020)	COMPLETED	0	2022-06-13 00:34:29.709	33.9s	11.8s	79.7%	392.3 MB	1.1 GB	57.9 MB	4.1 KB
189	93/f6d375	2153148	run_method (frangieh/co_culture/gene+weissman_method+NO-SITE-678)	COMPLETED	0	2022-06-12 23:52:56.162	42m 12s	3m 33s	95.5%	40.9 GB	41.6 GB	1.6 GB	141.1 KB
1405	5e/43f025	2153346	run_method (schraivogel/ground_truth_tapseq/gene+seurat_de+non-targeting-00022)	COMPLETED	0	2022-06-13 00:34:35.781	32.8s	18.4s	84.8%	485.4 MB	1.3 GB	79.9 MB	4 KB
1421	af/520e91	2153348	run_method (schraivogel/ground_truth_tapseq/gene+seurat_de+non-targeting-00026)	COMPLETED	0	2022-06-13 00:34:49.770	33.8s	19s	80.3%	411.4 MB	1.2 GB	79.9 MB	4 KB
1423	c8/3a3ee6	2153349	run_method (schraivogel/ground_truth_tapseq/gene+weissman_method+non-targeting-00026)	COMPLETED	0	2022-06-13 00:34:50.700	32.9s	11.7s	82.2%	458.3 MB	1.1 GB	57.9 MB	4.1 KB
1071	7e/4cce97	2153313	run_method (schraivogel/enhancer_screen_chr11/gene+weissman_method+non-targeting-00028)	COMPLETED	0	2022-06-13 00:29:19.673	6m 9s	26.6s	87.2%	3.5 GB	4.1 GB	113 MB	7.2 KB
1394	7e/69c1d7	2153343	run_method (schraivogel/ground_truth_tapseq/gene+mimosca+non-targeting-00019)	COMPLETED	0	2022-06-13 00:34:24.736	1m 14s	1m 1s	94.1%	527.1 MB	1.2 GB	57.9 MB	3.2 KB
1404	0b/e5c203	2153345	run_method (schraivogel/ground_truth_tapseq/gene+schraivogel_method+non-targeting-00022)	COMPLETED	0	2022-06-13 00:34:34.773	1m 14s	37.3s	90.7%	1002.8 MB	1.8 GB	95 MB	3.6 KB
1406	76/79936c	2153347	run_method (schraivogel/ground_truth_tapseq/gene+mimosca+non-targeting-00022)	COMPLETED	0	2022-06-13 00:34:37.213	1m 11s	1m	94.7%	525.5 MB	1.2 GB	57.9 MB	3.3 KB
150	1f/9e4d2b	2153109	run_method (frangieh/co_culture/gene+schraivogel_method+NO-SITE-23)	COMPLETED	0	2022-06-12 23:52:17.087	43m 37s	16m 30s	98.3%	24.1 GB	24.9 GB	1.6 GB	177.1 KB
1155	5e/ac2f73	2153320	run_method (schraivogel/enhancer_screen_chr8/gene+weissman_method+non-targeting-00019)	COMPLETED	0	2022-06-13 00:30:40.731	5m 23s	26.7s	88.5%	3.7 GB	4.4 GB	105.1 MB	7.3 KB
197	06/45a30e	2153156	run_method (frangieh/co_culture/gene+weissman_method+NO-SITE-136)	COMPLETED	0	2022-06-12 23:53:03.568	43m 5s	3m 13s	94.7%	40.9 GB	41.6 GB	1.6 GB	141.3 KB
1370	36/e91545	2153340	run_method (schraivogel/ground_truth_tapseq/gene+mimosca+non-targeting-00013)	COMPLETED	0	2022-06-13 00:34:00.669	2m 13s	1m 6s	92.6%	525.5 MB	1.2 GB	57.9 MB	3.2 KB
1433	c2/72ad98	2153350	run_method (schraivogel/ground_truth_tapseq/gene+seurat_de+non-targeting-00029)	COMPLETED	0	2022-06-13 00:34:59.752	1m 14s	20.8s	80.0%	490.6 MB	1.3 GB	79.9 MB	4 KB
158	aa/0869e2	2153117	run_method (frangieh/co_culture/gene+seurat_de+NO-SITE-505)	COMPLETED	0	2022-06-12 23:52:24.963	43m 54s	22m 48s	98.4%	9.7 GB	10.5 GB	1.6 GB	171.4 KB
908	aa/276f41	2153204	run_method (papalexi/eccite_screen/gene+schraivogel_method+NTg8)	COMPLETED	0	2022-06-13 00:04:54.529	31m 34s	8m 43s	97.1%	12.7 GB	13.5 GB	745.3 MB	189.4 KB
167	af/43e7c1	2153127	run_method (frangieh/co_culture/gene+seurat_de+NO-SITE-36)	COMPLETED	0	2022-06-12 23:52:34.762	44m 24s	23m 16s	98.2%	9.7 GB	10.5 GB	1.6 GB	171.9 KB
201	b6/6e96c9	2153161	run_method (frangieh/co_culture/gene+weissman_method+NO-SITE-915)	COMPLETED	0	2022-06-12 23:53:08.683	44m 5s	3m 30s	94.7%	40.9 GB	41.6 GB	1.6 GB	148.3 KB
178	9a/fd09f0	2153136	run_method (frangieh/co_culture/gene+schraivogel_method+NO-SITE-187)	COMPLETED	0	2022-06-12 23:52:43.634	44m 35s	13m 39s	98.3%	24 GB	24.9 GB	1.6 GB	176.8 KB
175	5b/c1d987	2153133	run_method (frangieh/co_culture/gene+seurat_de+NO-SITE-47)	COMPLETED	0	2022-06-12 23:52:40.941	44m 43s	23m 26s	97.9%	9.7 GB	10.5 GB	1.6 GB	172.4 KB
205	d3/0b1b7e	2153164	run_method (frangieh/co_culture/gene+weissman_method+NO-SITE-707)	COMPLETED	0	2022-06-12 23:53:11.541	44m 42s	2m 35s	92.5%	40.9 GB	41.6 GB	1.6 GB	149.1 KB
155	30/00cadc	2153114	run_method (frangieh/co_culture/gene+seurat_de+NO-SITE-694)	COMPLETED	0	2022-06-12 23:52:21.722	45m 37s	24m 26s	99.3%	9.7 GB	10.5 GB	1.6 GB	171.1 KB
163	f4/fbfbd1	2153122	run_method (frangieh/co_culture/gene+seurat_de+NO-SITE-107)	COMPLETED	0	2022-06-12 23:52:29.627	45m 29s	24m 2s	96.6%	9.7 GB	10.5 GB	1.6 GB	169.2 KB
171	c1/cfacf8	2153130	run_method (frangieh/co_culture/gene+seurat_de+NO-SITE-81)	COMPLETED	0	2022-06-12 23:52:37.860	45m 21s	23m 33s	98.2%	9.7 GB	10.5 GB	1.6 GB	171.6 KB
159	19/db3cd5	2153118	run_method (frangieh/co_culture/gene+schraivogel_method+NO-SITE-505)	COMPLETED	0	2022-06-12 23:52:25.684	45m 38s	17m 37s	97.8%	24 GB	24.9 GB	1.6 GB	177.2 KB
183	d1/cf78ba	2153143	run_method (frangieh/co_culture/gene+seurat_de+NO-SITE-386)	COMPLETED	0	2022-06-12 23:52:51.219	45m 27s	23m 51s	97.2%	9.7 GB	10.5 GB	1.6 GB	170.7 KB
191	19/eb5f48	2153150	run_method (frangieh/co_culture/gene+seurat_de+NO-SITE-146)	COMPLETED	0	2022-06-12 23:52:57.763	45m 21s	23m 11s	96.7%	9.7 GB	10.5 GB	1.6 GB	169.6 KB
917	9a/72fb45	2153297	run_method (papalexi/eccite_screen/gene+seurat_de+NTg10)	COMPLETED	0	2022-06-13 00:26:54.722	11m 24s	11m 3s	95.9%	4.3 GB	5.1 GB	730.2 MB	184.7 KB
199	1d/8cdf33	2153158	run_method (frangieh/co_culture/gene+seurat_de+NO-SITE-915)	COMPLETED	0	2022-06-12 23:53:06.152	45m 17s	23m 15s	98.0%	9.7 GB	10.5 GB	1.6 GB	170.1 KB
180	8f/ba13f8	2153139	run_method (frangieh/co_culture/gene+seurat_de+NO-SITE-187)	COMPLETED	0	2022-06-12 23:52:46.543	45m 42s	24m 22s	97.0%	9.7 GB	10.5 GB	1.6 GB	170.5 KB
187	59/edea6b	2153146	run_method (frangieh/co_culture/gene+seurat_de+NO-SITE-678)	COMPLETED	0	2022-06-12 23:52:53.651	45m 35s	23m 56s	95.9%	9.7 GB	10.5 GB	1.6 GB	171.7 KB
162	a1/bb4e1f	2153120	run_method (frangieh/co_culture/gene+schraivogel_method+NO-SITE-107)	COMPLETED	0	2022-06-12 23:52:27.624	46m 36s	16m 17s	98.0%	24.1 GB	24.9 GB	1.6 GB	176.9 KB
209	1a/3234fe	2153168	run_method (frangieh/co_culture/gene+weissman_method+NO-SITE-599)	COMPLETED	0	2022-06-12 23:53:16.100	45m 52s	3m 24s	94.7%	40.9 GB	41.6 GB	1.6 GB	135.6 KB
195	31/e28ded	2153154	run_method (frangieh/co_culture/gene+seurat_de+NO-SITE-136)	COMPLETED	0	2022-06-12 23:53:02.368	46m 16s	24m 29s	98.5%	9.7 GB	10.5 GB	1.6 GB	171.6 KB
211	ae/08fea0	2153170	run_method (frangieh/co_culture/gene+seurat_de+NO-SITE-544)	COMPLETED	0	2022-06-12 23:53:17.717	46m 1s	23m 6s	98.5%	9.7 GB	10.5 GB	1.6 GB	172.1 KB
213	49/6210d4	2153171	run_method (frangieh/co_culture/gene+weissman_method+NO-SITE-544)	COMPLETED	0	2022-06-12 23:53:18.577	46m	3m 21s	95.6%	40.9 GB	41.6 GB	1.6 GB	147.2 KB
1454	cd/e23e65	2153243	run_method (simulated/experiment_1/gene+mimosca+NTC-5)	COMPLETED	0	2022-06-13 00:14:02.436	25m 16s	6m 34s	97.3%	9.7 GB	10.4 GB	666.7 MB	104 KB
217	be/a69eef	2153176	run_method (frangieh/co_culture/gene+weissman_method+NO-SITE-820)	COMPLETED	0	2022-06-12 23:53:23.660	46m 10s	3m 15s	94.9%	40.9 GB	41.6 GB	1.6 GB	148 KB
1487	86/e3eed9	2153249	run_method (simulated/experiment_1/gene+weissman_method+NTC-13)	COMPLETED	0	2022-06-13 00:14:34.809	24m 59s	2m 8s	95.6%	15.6 GB	16.2 GB	666.7 MB	121.3 KB
1523	24/c76fe2	2153254	run_method (simulated/experiment_1/gene+weissman_method+NTC-22)	COMPLETED	0	2022-06-13 00:15:11.012	24m 28s	1m 52s	85.1%	15.6 GB	16.2 GB	666.7 MB	121.3 KB
1507	df/b61c1e	2153250	run_method (simulated/experiment_1/gene+weissman_method+NTC-18)	COMPLETED	0	2022-06-13 00:14:54.779	25m 9s	2m 16s	95.8%	15.6 GB	16.2 GB	666.7 MB	121.7 KB
166	ab/c3f40e	2153125	run_method (frangieh/co_culture/gene+schraivogel_method+NO-SITE-36)	COMPLETED	0	2022-06-12 23:52:32.824	47m 36s	16m 21s	98.1%	24.1 GB	24.9 GB	1.6 GB	176.9 KB
170	5f/20964a	2153129	run_method (frangieh/co_culture/gene+schraivogel_method+NO-SITE-81)	COMPLETED	0	2022-06-12 23:52:37.185	47m 31s	16m 56s	97.6%	24.1 GB	24.9 GB	1.6 GB	176.9 KB
174	92/b4352b	2153134	run_method (frangieh/co_culture/gene+schraivogel_method+NO-SITE-47)	COMPLETED	0	2022-06-12 23:52:42.102	47m 37s	16m 24s	98.5%	24 GB	24.9 GB	1.6 GB	177.1 KB
207	29/516894	2153165	run_method (frangieh/co_culture/gene+seurat_de+NO-SITE-599)	COMPLETED	0	2022-06-12 23:53:12.584	47m 6s	24m 28s	99.3%	9.7 GB	10.5 GB	1.6 GB	170.8 KB
215	f2/69df86	2153174	run_method (frangieh/co_culture/gene+seurat_de+NO-SITE-820)	COMPLETED	0	2022-06-12 23:53:21.832	46m 57s	23m 18s	97.2%	9.7 GB	10.5 GB	1.6 GB	170.7 KB
225	84/2dbf9b	2153184	run_method (frangieh/co_culture/gene+weissman_method+NO-SITE-304)	COMPLETED	0	2022-06-12 23:53:31.680	46m 47s	2m 45s	86.6%	40.9 GB	41.6 GB	1.6 GB	148.3 KB
203	9b/259eca	2153163	run_method (frangieh/co_culture/gene+seurat_de+NO-SITE-707)	COMPLETED	0	2022-06-12 23:53:10.597	47m 23s	24m 57s	94.6%	9.7 GB	10.5 GB	1.6 GB	172 KB
221	15/3e7fa8	2153181	run_method (frangieh/co_culture/gene+weissman_method+NO-SITE-38)	COMPLETED	0	2022-06-12 23:53:28.562	47m 5s	3m 29s	94.9%	40.9 GB	41.6 GB	1.6 GB	145 KB
223	44/5f99fb	2153182	run_method (frangieh/co_culture/gene+seurat_de+NO-SITE-304)	COMPLETED	0	2022-06-12 23:53:30.038	47m 4s	23m 9s	97.4%	9.7 GB	10.5 GB	1.6 GB	170.6 KB
227	b3/f3d4aa	2153186	run_method (frangieh/co_culture/gene+seurat_de+NO-SITE-411)	COMPLETED	0	2022-06-12 23:53:33.692	47m 30s	23m 5s	98.2%	9.7 GB	10.5 GB	1.6 GB	171.6 KB
1532	02/abbefb	2153255	run_method (simulated/experiment_1/gene+weissman_method+NTC-24)	COMPLETED	0	2022-06-13 00:15:19.812	25m 49s	2m 28s	94.2%	15.6 GB	16.2 GB	666.7 MB	120.4 KB
219	6c/ef8579	2153178	run_method (frangieh/co_culture/gene+seurat_de+NO-SITE-38)	COMPLETED	0	2022-06-12 23:53:26.104	48m 13s	24m 3s	96.1%	9.7 GB	10.5 GB	1.6 GB	170.1 KB
1473	0d/b5ac0f	2153246	run_method (simulated/experiment_1/gene+mimosca+NTC-10)	COMPLETED	0	2022-06-13 00:14:20.781	27m 18s	8m 22s	96.1%	9.7 GB	10.4 GB	666.7 MB	104.8 KB
1539	bb/02723d	2153258	run_method (simulated/experiment_1/gene+weissman_method+NTC-26)	COMPLETED	0	2022-06-13 00:15:27.749	26m 16s	2m	94.9%	15.6 GB	16.2 GB	666.7 MB	121 KB
233	ff/8567d9	2153188	run_method (frangieh/co_culture/gene+weissman_method+NO-SITE-605)	COMPLETED	0	2022-06-12 23:53:40.299	48m 38s	3m 25s	93.4%	40.9 GB	41.6 GB	1.6 GB	148.8 KB
269	a0/e87f89	2153193	run_method (frangieh/co_culture/gene+weissman_method+NO-SITE-628)	COMPLETED	0	2022-06-12 23:54:16.408	48m 2s	3m 12s	95.1%	40.9 GB	41.6 GB	1.6 GB	148.7 KB
977	9c/a092c1	2153303	run_method (schraivogel/enhancer_screen_chr11/gene+seurat_de+non-targeting-00005)	COMPLETED	0	2022-06-13 00:27:54.752	14m 49s	1m 29s	94.7%	3.5 GB	4.3 GB	135.1 MB	4.1 KB
249	db/42945b	2153190	run_method (frangieh/co_culture/gene+weissman_method+NO-SITE-172)	COMPLETED	0	2022-06-12 23:53:56.192	48m 52s	3m 27s	94.9%	40.9 GB	41.6 GB	1.6 GB	147 KB
273	1f/d41e21	2153194	run_method (frangieh/co_culture/gene+weissman_method+NO-SITE-913)	COMPLETED	0	2022-06-12 23:54:20.325	48m 28s	3m 14s	95.1%	40.9 GB	41.6 GB	1.6 GB	149.2 KB
789	dc/115df6	2153202	run_method (frangieh/ifn_gamma/gene+weissman_method+NO-SITE-707)	COMPLETED	0	2022-06-13 00:02:55.649	40m 13s	2m 49s	88.3%	43.4 GB	44.1 GB	1.5 GB	145.3 KB
1017	e5/deabf8	2153309	run_method (schraivogel/enhancer_screen_chr11/gene+seurat_de+non-targeting-00015)	COMPLETED	0	2022-06-13 00:28:29.811	14m 49s	1m 43s	93.9%	3.5 GB	4.3 GB	135.1 MB	4.1 KB
1267	05/68a30a	2153227	run_method (schraivogel/ground_truth_perturbseq/gene+weissman_method+non-targeting-00017)	COMPLETED	0	2022-06-13 00:10:54.748	32m 39s	3m 10s	95.5%	28.3 GB	28.9 GB	1.1 GB	198 KB
1006	cb/61b448	2153308	run_method (schraivogel/enhancer_screen_chr11/gene+seurat_de+non-targeting-00012)	COMPLETED	0	2022-06-13 00:28:19.724	15m 14s	1m 38s	94.0%	3.5 GB	4.3 GB	135.1 MB	4.1 KB
1522	d1/ec01c5	2153253	run_method (simulated/experiment_1/gene+mimosca+NTC-22)	COMPLETED	0	2022-06-13 00:15:09.763	28m 34s	7m 6s	97.4%	9.7 GB	10.4 GB	666.7 MB	103.9 KB
267	23/cd8a05	2153192	run_method (frangieh/co_culture/gene+seurat_de+NO-SITE-628)	COMPLETED	0	2022-06-12 23:54:15.356	50m 3s	22m 29s	98.4%	9.7 GB	10.5 GB	1.6 GB	171.2 KB
1097	ce/bacb03	2153315	run_method (schraivogel/enhancer_screen_chr8/gene+seurat_de+non-targeting-00005)	COMPLETED	0	2022-06-13 00:29:44.718	14m 34s	1m 29s	94.4%	3.7 GB	4.5 GB	127.1 MB	4 KB
